date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:41:10	5306/5306	---M-Z	200	added ('OK')	text/html	date:Sat,%2014%20Oct%202023%2014:41:09%20GMT	https://247cointrading.com/app/forgot-password	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/forgot-password.html	(from https://247cointrading.com/app/login)
15:41:12	89476/89476	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215d84-640d8b43-2e0df9ed85194317;gz%22	https://247cointrading.com/app/temp/js/jquery-3.5.1.min.js	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/temp/js/jquery-3.5.1.min.js	(from https://247cointrading.com/app/login)
15:41:13	84152/84152	---M-Z	200	added ('OK')	application/x-javascript	etag:%22148b8-640d8b43-545e8ddae35d4905;gz%22	https://247cointrading.com/app/temp/js/bootstrap.bundle.min.js	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/temp/js/bootstrap.bundle.min.js	(from https://247cointrading.com/app/login)
15:41:14	44342/44342	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ad36-640d8b43-1408f9fad83c9db9;gz%22	https://247cointrading.com/app/temp/js/owl.carousel.min.js	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/temp/js/owl.carousel.min.js	(from https://247cointrading.com/app/login)
15:41:15	1647/1647	---M-Z	200	added ('OK')	application/x-javascript	etag:%2266f-640d8b43-25e6cd02704c6ebe;gz%22	https://247cointrading.com/app/temp/js/owl.init.js	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/temp/js/owl.init.js	(from https://247cointrading.com/app/login)
15:41:17	75779/75779	---M-Z	200	added ('OK')	application/x-javascript	etag:%2212803-640d8b43-3430641c82f2687e;gz%22	https://247cointrading.com/app/temp/js/feather.min.js	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/temp/js/feather.min.js	(from https://247cointrading.com/app/login)
15:41:18	6609/6609	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Oct%202023%2014:41:18%20GMT	https://247cointrading.com/app/temp/js/bundle.js	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/temp/js/bundle.js	(from https://247cointrading.com/app/login)
15:41:19	3277/3277	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ccd-640d8b43-808b4e3046bd9f11;gz%22	https://247cointrading.com/app/temp/js/app.js	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/temp/js/app.js	(from https://247cointrading.com/app/login)
15:41:22	411758/411758	---M-Z	200	added ('OK')	application/x-javascript	etag:%226486e-640d8b43-f49f4e2e6d78ee1d;gz%22	https://247cointrading.com/app/temp/js/widget.js	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/temp/js/widget.js	(from https://247cointrading.com/app/login)
15:41:22	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Oct%202023%2014:41:22%20GMT	https://247cointrading.com/app/temp/images/meta.png	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/temp/images/meta.png	(from https://247cointrading.com/app/)
15:41:23	5219/5219	---M-Z	200	added ('OK')	text/css	etag:%221463-640d8b43-58e4e81dbb7b6646;gz%22	https://247cointrading.com/app/temp/css/flexslider.css	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/temp/css/flexslider.css	(from https://247cointrading.com/app/)
15:41:25	7799/7799	---M-Z	200	added ('OK')	text/css	etag:%221e77-640d8b43-7a84ab77a24bbd8f;gz%22	https://247cointrading.com/app/temp/css/magnific-popup.css	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/temp/css/magnific-popup.css	(from https://247cointrading.com/app/)
15:41:25	30/30	---M--	403	error ('Forbidden')	text/plain	date:Sat,%2014%20Oct%202023%2014:41:25%20GMT	https://cdnjs.cloudflare.com/ajax/libs/animate.css/4.1.1/animate.min.css')}}	/home/arewageek/dev/clones/247%20coin%20trading/cdnjs.cloudflare.com/ajax/libs/animate.css/4.1.1/animate.min.b1.delayed	(from https://247cointrading.com/app/)
15:41:27	3352/3352	---M-Z	200	added ('OK')	text/css	etag:%22d18-640d8b43-6ed9fbbb58d82dd2;gz%22	https://247cointrading.com/app/temp/css/owl.carousel.min.css	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/temp/css/owl.carousel.min.css	(from https://247cointrading.com/app/)
15:41:28	1013/1013	---M-Z	200	added ('OK')	text/css	etag:%223f5-640d8b43-b95e3f41351a7ccf;gz%22	https://247cointrading.com/app/temp/css/owl.theme.default.min.css	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/temp/css/owl.theme.default.min.css	(from https://247cointrading.com/app/)
15:41:30	24432/24432	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Oct%202023%2014:41:29%20GMT	https://247cointrading.com/app/temp/images/logo-dark.png	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/temp/images/logo-dark.png	(from https://247cointrading.com/app/)
15:41:31	17021/17021	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Oct%202023%2014:41:30%20GMT	https://247cointrading.com/app/about	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/about.html	(from https://247cointrading.com/app/)
15:41:32	17134/17134	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Oct%202023%2014:41:32%20GMT	https://247cointrading.com/app/faq	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/faq.html	(from https://247cointrading.com/app/)
15:41:33	18377/18377	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Oct%202023%2014:41:33%20GMT	https://247cointrading.com/app/contact	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/contact.html	(from https://247cointrading.com/app/)
15:41:37	3173/3173	---M-Z	200	added ('OK')	image/svg+xml	etag:%22c65-640d8b43-fabedfc310418ca4;gz%22	https://247cointrading.com/app/temp/images/icon/key.svg	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/temp/images/icon/key.svg	(from https://247cointrading.com/app/)
15:41:37	176907/176907	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Oct%202023%2014:41:35%20GMT	https://247cointrading.com/app/storage/app/public/photos/b9158Babout.jpg	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/storage/app/public/photos/b9158Babout.jpg	(from https://247cointrading.com/app/)
15:41:40	2265/2265	---M-Z	200	added ('OK')	image/svg+xml	etag:%228d9-640d8b43-be611759991e0f94;gz%22	https://247cointrading.com/app/temp/images/icon/locked.svg	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/temp/images/icon/locked.svg	(from https://247cointrading.com/app/)
15:41:47	143857/143857	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Oct%202023%2014:41:45%20GMT	https://247cointrading.com/app/temp/images/app/laptop.png	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/temp/images/app/laptop.png	(from https://247cointrading.com/app/)
15:41:49	39727/39727	---M-Z	200	added ('OK')	text/plain	etag:%229b2f-640d8b43-de0d0b9b0d585b05;gz%22	https://247cointrading.com/app/storage/app/public/photos/upload-testimonial-1.jpg1617292794	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/storage/app/public/photos/upload-testimonial-1.jpg1617292794	(from https://247cointrading.com/app/)
15:41:49	2627685/2627685	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Oct%202023%2014:41:43%20GMT	https://247cointrading.com/app/temp/images/app/phone.png	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/temp/images/app/phone.png	(from https://247cointrading.com/app/)
15:41:51	6609/6609	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Oct%202023%2014:41:50%20GMT	https://247cointrading.com/app/register/requests/new?audit=1	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/register/requests/new.beb2d7.delayed	(from https://247cointrading.com/en/security.html)
15:41:53	18/18	---M--	404	error ('Not%20Found')	text/plain	date:Sat,%2014%20Oct%202023%2014:41:53%20GMT	https://cdnjs.cloudflare.com/robots.txt		(from https://247cointrading.com/app/)
15:41:58	16420/16420	URF---	200	added ('OK%20(cached)')	application/woff2		https://cdn.bitpanda.com/media/fonts/bp-assets/bp-assets.woff2	/home/arewageek/dev/clones/247%20coin%20trading/cdn.bitpanda.com/media/fonts/bp-assets/bp-assets.woff2	(from https://247cointrading.com/)
15:42:00	222/222	---MCZ	403	error ('Forbidden')	application/xml	date:Sat,%2014%20Oct%202023%2014:41:57%20GMT	https://cdn.bitpanda.com/robots.txt		(from https://247cointrading.com/)
15:42:00	39424/39424	URF---	200	added ('OK%20(cached)')	application/woff2		https://cdn.bitpanda.com/media/fonts/EuclidSquare/EuclidSquare-Regular.woff2	/home/arewageek/dev/clones/247%20coin%20trading/cdn.bitpanda.com/media/fonts/EuclidSquare/EuclidSquare-Regular.woff2	(from https://247cointrading.com/)
15:42:02	117824/117824	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://cdn.bitpanda.com/app/v2/js/head.min.js?id=e37b5634f1d9be3b8e80	/home/arewageek/dev/clones/247%20coin%20trading/cdn.bitpanda.com/app/v2/js/head.min085f.js	(from https://247cointrading.com/)
15:42:04	193/193	UR-MC-	412	error ('Precondition%20Failed')	text/html	date:Sat,%2014%20Oct%202023%2014:42:03%20GMT	https://geoip-js.com/js/apis/geoip2/v2.1/geoip2.js	/home/arewageek/dev/clones/247%20coin%20trading/geoip-js.com/js/apis/geoip2/v2.1/geoip2.js	(from https://247cointrading.com/)
15:42:06	738/738	URF---	200	added ('OK%20(cached)')	image/png		https://cdn.bitpanda.com/media/New%20navigation_Rebrand%203.0/brent.png	/home/arewageek/dev/clones/247%20coin%20trading/cdn.bitpanda.com/media/New%20navigation_Rebrand%203.0/brent.png	(from https://247cointrading.com/)
15:42:08	686/686	URF---	200	added ('OK%20(cached)')	image/png		https://cdn.bitpanda.com/media/New%20navigation_Rebrand%203.0/natgas.png	/home/arewageek/dev/clones/247%20coin%20trading/cdn.bitpanda.com/media/New%20navigation_Rebrand%203.0/natgas.png	(from https://247cointrading.com/)
15:42:10	712/712	URF---	200	added ('OK%20(cached)')	image/png		https://cdn.bitpanda.com/media/New%20navigation_Rebrand%203.0/wheat.png	/home/arewageek/dev/clones/247%20coin%20trading/cdn.bitpanda.com/media/New%20navigation_Rebrand%203.0/wheat.png	(from https://247cointrading.com/)
15:42:11	688/688	URF---	200	added ('OK%20(cached)')	image/png		https://cdn.bitpanda.com/media/New%20navigation_Rebrand%203.0/soybean.png	/home/arewageek/dev/clones/247%20coin%20trading/cdn.bitpanda.com/media/New%20navigation_Rebrand%203.0/soybean.png	(from https://247cointrading.com/)
15:42:11	119980/-1	---M--	200	added ('OK')	text/html	etag:W/%221d4ac-6423e40f-e5df3702ab290ada;gz%22	https://247cointrading.com/index.html	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/index-2.html	(from https://247cointrading.com/)
15:42:12	661/661	URF---	200	added ('OK%20(cached)')	image/png		https://cdn.bitpanda.com/media/New%20navigation_Rebrand%203.0/copper.png	/home/arewageek/dev/clones/247%20coin%20trading/cdn.bitpanda.com/media/New%20navigation_Rebrand%203.0/copper.png	(from https://247cointrading.com/)
15:42:13	537607/537607	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Oct%202023%2014:41:55%20GMT	https://247cointrading.com/app/storage/app/public/photos/iAwfKeabout.png	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/storage/app/public/photos/iAwfKeabout.png	(from https://247cointrading.com/app/about)
15:42:14	665/665	URF---	200	added ('OK%20(cached)')	image/png		https://cdn.bitpanda.com/media/New%20navigation_Rebrand%203.0/nickel.png	/home/arewageek/dev/clones/247%20coin%20trading/cdn.bitpanda.com/media/New%20navigation_Rebrand%203.0/nickel.png	(from https://247cointrading.com/)
15:42:15	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20Oct%202023%2014:42:14%20GMT	https://247cointrading.com/.	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/.c1.delayed	(from https://247cointrading.com/index.html)
15:42:15	135682/135682	URF---	200	added ('OK%20(cached)')	image/png		https://cdn.bitpanda.com/media/your-investment-your-assets-why-your-money-is-safe-with-bitpanda-bitpanda-blog-en.png	/home/arewageek/dev/clones/247%20coin%20trading/cdn.bitpanda.com/media/your-investment-your-assets-why-your-money-is-safe-with-bitpanda-bitpanda-blog-en.png	(from https://247cointrading.com/)
15:42:16	655151/655151	URF---	200	added ('OK%20(cached)')	image/png		https://cdn.bitpanda.com/media/New%20navigation_Rebrand%203.0/bpc%20b%20logo%20rounded%20square.png	/home/arewageek/dev/clones/247%20coin%20trading/cdn.bitpanda.com/media/New%20navigation_Rebrand%203.0/bpc%20b%20logo%20rounded%20square.png	(from https://247cointrading.com/)
15:42:18	65964/65964	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%22646ba3b2-101ac%22	https://www.livecoinwatch.com/static/lcw-widget.js	/home/arewageek/dev/clones/247%20coin%20trading/www.livecoinwatch.com/static/lcw-widget.js	(from https://247cointrading.com/)
15:42:19	421/421	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://cdn.bitpanda.com/app/v2/js/cta-button.min.js?id=d34a8a89944479eef669	/home/arewageek/dev/clones/247%20coin%20trading/cdn.bitpanda.com/app/v2/js/cta-button.minb126.js	(from https://247cointrading.com/)
15:42:21	165/165	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2014%20Oct%202023%2014:42:20%20GMT	https://247cointrading.com/img/Hero.png	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/img/Hero.png	(from https://247cointrading.com/)
15:42:21	13268/13268	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://cdn.bitpanda.com/app/v2/js/hero-ticker.min.js?id=08a6562cc452f266d797	/home/arewageek/dev/clones/247%20coin%20trading/cdn.bitpanda.com/app/v2/js/hero-ticker.minda91.js	(from https://247cointrading.com/)
15:42:25	165/165	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2014%20Oct%202023%2014:42:24%20GMT	https://247cointrading.com/img/Register.png	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/img/Register.png	(from https://247cointrading.com/)
15:42:27	12256/12256	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://cdn.bitpanda.com/app/v2/js/vertical-slider.min.js?id=96313ad2b45589c49487	/home/arewageek/dev/clones/247%20coin%20trading/cdn.bitpanda.com/app/v2/js/vertical-slider.min038a.js	(from https://247cointrading.com/)
15:42:27	165/165	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2014%20Oct%202023%2014:42:27%20GMT	https://247cointrading.com/img/Register1.png	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/img/Register1.png	(from https://247cointrading.com/)
15:42:31	580186/580186	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://cdn.bitpanda.com/app/v2/js/dist/prices-carousel/prices-carousel.min.js?id=3240e18a15e1d86c42cf	/home/arewageek/dev/clones/247%20coin%20trading/cdn.bitpanda.com/app/v2/js/dist/prices-carousel/prices-carousel.min9866.js	(from https://247cointrading.com/)
15:42:32	17998/17998	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://cdn.bitpanda.com/app/v2/js/stock.min.js?id=72bce0a791e192ad0fb0	/home/arewageek/dev/clones/247%20coin%20trading/cdn.bitpanda.com/app/v2/js/stock.min3cea.js	(from https://247cointrading.com/)
15:42:32	578142/578142	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://cdn.bitpanda.com/app/v2/js/all.min.js?id=67e4d4319fbaeabb283e	/home/arewageek/dev/clones/247%20coin%20trading/cdn.bitpanda.com/app/v2/js/all.min3b73.js	(from https://247cointrading.com/)
15:42:33	478/478	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://cdn.bitpanda.com/app/v2/js/dotcom-components/dotcom-components.esm.js?id=418046627d829dcf7600	/home/arewageek/dev/clones/247%20coin%20trading/cdn.bitpanda.com/app/v2/js/dotcom-components/dotcom-components.esmcb35.js	(from https://247cointrading.com/)
15:42:34	117199/117199	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://cdn.bitpanda.com/app/v2/js/dotcom-components/dotcom-components.js?id=0b52396aaf0e4308e3af	/home/arewageek/dev/clones/247%20coin%20trading/cdn.bitpanda.com/app/v2/js/dotcom-components/dotcom-components165a.js	(from https://247cointrading.com/)
15:42:36	165/165	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2014%20Oct%202023%2014:42:36%20GMT	https://247cointrading.com/app/temp/images/logo-dark.png	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/temp/images/logo-dark.png	(from https://247cointrading.com/app/)
15:42:40	20812541/20812541	---M--	200	added ('OK')	application/pdf	etag:%22a1179660b4540cbc7ce639a37e7c8cce-4%22	https://cdn.bitpanda.com/media/stocks/en-prospectus-1.pdf	/home/arewageek/dev/clones/247%20coin%20trading/cdn.bitpanda.com/media/stocks/en-prospectus-1.pdf	(from https://247cointrading.com/en/security.html)
15:42:42	165/165	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2014%20Oct%202023%2014:42:42%20GMT	https://247cointrading.com/app/temp/images/app/laptop.png	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/temp/images/app/laptop.png	(from https://247cointrading.com/app/)
15:42:43	165/165	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Sat,%2014%20Oct%202023%2014:42:42%20GMT	https://247cointrading.com/app/temp/images/app/phone.png	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/temp/images/app/phone.png	(from https://247cointrading.com/app/)
15:42:45	20812541/20812541	URF---	200	added ('OK%20(cached)')	application/pdf		https://cdn.bitpanda.com/media/stocks/en-prospectus-1.pdf	/home/arewageek/dev/clones/247%20coin%20trading/cdn.bitpanda.com/media/stocks/en-prospectus-1.pdf	(from https://247cointrading.com/en/security.html)
15:42:46	189/189	UR-M-Z	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2014%20Oct%202023%2014:42:36%20GMT	https://247cointrading.com/app/storage/app/public/photos/XzouH5logo.png1678610862	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/storage/app/public/photos/XzouH5logo.png1678610862	(from https://247cointrading.com/app/login)
15:42:46	1737/1737	UR-M-Z	200	added ('Partial%20Content')	text/plain	etag:%226c7-640d8b43-49799aeb7cb68f53;gz%22	https://247cointrading.com/app/storage/app/public/photos/upload-favicon.png1617293031	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/storage/app/public/photos/upload-favicon.png1617293031	(from https://247cointrading.com/app/login)
15:42:49	2457/-1	---M--	404	error ('Not%20Found')	text/html	etag:W/%22999-63fcba95-2a6960330769ea18;gz%22	https://247cointrading.com/en/prices/commodities/natural-gas-natgas.html	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/en/prices/commodities/natural-gas-natgas.html	(from https://247cointrading.com/)
15:42:50	2457/-1	---M--	404	error ('Not%20Found')	text/html	etag:W/%22999-63fcba95-2a6960330769ea18;gz%22	https://247cointrading.com/en/prices/commodities/wheat.html	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/en/prices/commodities/wheat.html	(from https://247cointrading.com/)
15:42:53	2457/-1	---M--	404	error ('Not%20Found')	text/html	etag:W/%22999-63fcba95-2a6960330769ea18;gz%22	https://247cointrading.com/en/prices/commodities/soybeans-soybean.html	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/en/prices/commodities/soybeans-soybean.html	(from https://247cointrading.com/)
15:42:56	2457/-1	---M--	404	error ('Not%20Found')	text/html	etag:W/%22999-63fcba95-2a6960330769ea18;gz%22	https://247cointrading.com/en/prices/commodities/copper.html	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/en/prices/commodities/copper.html	(from https://247cointrading.com/)
15:42:58	2457/-1	---M--	404	error ('Not%20Found')	text/html	etag:W/%22999-63fcba95-2a6960330769ea18;gz%22	https://247cointrading.com/en/prices/commodities/nickel.html	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/en/prices/commodities/nickel.html	(from https://247cointrading.com/)
15:43:06	2457/-1	---M--	404	error ('Not%20Found')	text/html	etag:W/%22999-63fcba95-2a6960330769ea18;gz%22	https://247cointrading.com/en/prices/commodities.html	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/en/prices/commodities.html	(from https://247cointrading.com/)
15:43:09	7637/-1	---M--	200	added ('OK')	text/html	date:Sat,%2014%20Oct%202023%2014:43:09%20GMT	https://247cointrading.com/app/login	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/login.html	(from https://247cointrading.com/)
15:43:15	98503/-1	---M--	200	added ('OK')	text/html	etag:W/%22180c7-6423e345-fd4c01020c609385;gz%22	https://247cointrading.com/en/about-us.html	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/en/about-us.html	(from https://247cointrading.com/)
15:43:18	2457/-1	---M--	404	error ('Not%20Found')	text/html	etag:W/%22999-63fcba95-2a6960330769ea18;gz%22	https://247cointrading.com/en/prices/cryptocurrencies.html	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/en/prices/cryptocurrencies.html	(from https://247cointrading.com/)
15:43:21	33845/-1	---M--	200	added ('OK')	text/html	date:Sat,%2014%20Oct%202023%2014:43:20%20GMT	https://247cointrading.com/app/register?origin=web	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/register73a6.html	(from https://247cointrading.com/)
15:43:23	2457/-1	---M--	404	error ('Not%20Found')	text/html	etag:W/%22999-63fcba95-2a6960330769ea18;gz%22	https://247cointrading.com/https://247cointrading.com/index.html	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/https_/247cointrading.com/index.html	(from https://247cointrading.com/)
15:43:33	1005160/1005160	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22f5668-640d8b43-6ec855e011acde30;gz%22	https://247cointrading.com/app/temp/fonts/materialdesignicons-webfonte910.eot?v=5.8.55	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/temp/fonts/materialdesignicons-webfonte910e910.eot	(from https://247cointrading.com/app/temp/css/materialdesignicons.min.css)
15:43:37	6609/6609	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Oct%202023%2014:43:36%20GMT	https://247cointrading.com/app/temp/fonts/materialdesignicons-webfonte910.html?v=5.8.55	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/temp/fonts/materialdesignicons-webfonte910.c7e910.delayed	(from https://247cointrading.com/app/temp/css/materialdesignicons.min.css)
15:43:39	1005160/1005160	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22f5668-640d8b43-d2f1109cffcecbfa;gz%22	https://247cointrading.com/app/temp/fonts/materialdesignicons-webfontd41d.eot?	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/temp/fonts/materialdesignicons-webfontd41dd41d.eot	(from https://247cointrading.com/app/temp/css/materialdesignicons.min.css)
15:43:40	6609/6609	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Oct%202023%2014:43:40%20GMT	https://247cointrading.com/app/temp/fonts/materialdesignicons-webfonte910-2.html?v=5.8.55	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/temp/fonts/materialdesignicons-webfonte910-2e910.html	(from https://247cointrading.com/app/temp/css/materialdesignicons.min.css)
15:43:42	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Oct%202023%2014:43:41%20GMT	https://247cointrading.com/app/temp/images/task/bg.png	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/temp/images/task/bg.png	(from https://247cointrading.com/app/temp/css/style.css)
15:43:43	456532/456532	---MCZ	200	added ('OK')	application/font-woff	etag:W/%226f754-640d8b43-4f267ea977161af1;;;%22	https://247cointrading.com/app/temp/fonts/materialdesignicons-webfonte910.woff?v=5.8.55	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/temp/fonts/materialdesignicons-webfonte910e910.woff	(from https://247cointrading.com/app/temp/css/materialdesignicons.min.css)
15:43:44	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Oct%202023%2014:43:43%20GMT	https://247cointrading.com/app/temp/images/process.png	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/temp/images/process.png	(from https://247cointrading.com/app/temp/css/style.css)
15:43:45	5306/-1	---M--	200	added ('OK')	text/html	date:Sat,%2014%20Oct%202023%2014:43:45%20GMT	https://247cointrading.com/app/forgot-password	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/forgot-password.html	(from https://247cointrading.com/app/login)
15:43:46	6609/6609	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Oct%202023%2014:43:46%20GMT	https://247cointrading.com/app/node.js	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/node.js	(from https://247cointrading.com/app/temp/js/feather.min.js)
15:43:48	6609/6609	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Oct%202023%2014:43:47%20GMT	https://247cointrading.com/app/temp/fonts/flexslider-icon.html	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/temp/fonts/flexslider-icon.html	(from https://247cointrading.com/app/temp/css/flexslider.css)
15:43:48	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20Oct%202023%2014:43:47%20GMT	https://247cointrading.com/app/edge/	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/edge/index.html	(from https://247cointrading.com/app/temp/js/widget.js)
15:43:49	6609/6609	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Oct%202023%2014:43:49%20GMT	https://247cointrading.com/app/temp/fonts/flexslider-icond41d.html?	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/temp/fonts/flexslider-icond41dd41d.html	(from https://247cointrading.com/app/temp/css/flexslider.css)
15:43:50	6609/6609	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Oct%202023%2014:43:50%20GMT	https://247cointrading.com/app/temp/fonts/flexslider-icon-2.html	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/temp/fonts/flexslider-icon-2.html	(from https://247cointrading.com/app/temp/css/flexslider.css)
15:43:52	6609/6609	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Oct%202023%2014:43:51%20GMT	https://247cointrading.com/app/temp/fonts/flexslider-icon-3.html	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/temp/fonts/flexslider-icon-3.html	(from https://247cointrading.com/app/temp/css/flexslider.css)
15:43:53	6609/6609	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Oct%202023%2014:43:53%20GMT	https://247cointrading.com/app/temp/fonts/flexslider-icon-4.html	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/temp/fonts/flexslider-icon-4.html	(from https://247cointrading.com/app/temp/css/flexslider.css)
15:43:54	6609/6609	---M-Z	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Oct%202023%2014:43:54%20GMT	https://247cointrading.com/app/temp/css/owl.video.play.html	/home/arewageek/dev/clones/247%20coin%20trading/247cointrading.com/app/temp/css/owl.video.play.html	(from https://247cointrading.com/app/temp/css/owl.carousel.min.css)
